Airline,Departure,Arrival,NoControl,LQR,Saved
AS,JNU,ANC,944.91773617,66.4132188512,878.504517318
AS,WRG,KTN,643.626851673,54.293142576,589.333709097
AS,ORD,PDX,60.2180024522,22.3652836997,37.8527187526
AS,ANC,LAX,198.603379846,65.0357814486,133.567598398
AS,PDX,SNA,278.658621578,39.7021261196,238.956495459
AS,ANC,SCC,182.842650709,60.5214293887,122.32122132
AS,SEA,EWR,249.590607985,92.2037641631,157.386843822
AS,ORD,ANC,190.569131256,59.5740531313,130.995078125
AS,KTN,SIT,283.657617013,76.0306026743,207.627014339
AS,MCI,SEA,245.660657203,37.6302604886,208.030396715
AS,SEA,HNL,248.326338589,71.1449911626,177.181347426
AS,DEN,SEA,225.345237358,35.4832267027,189.862010655
AS,CDV,ANC,344.021512144,47.8423900592,296.179122085
AS,SFO,SLC,240.512951109,40.1672767469,200.345674362
AS,YAK,JNU,309.51124183,11.2333773026,298.277864528
AS,SLC,PDX,201.235713048,67.981410503,133.254302545
AS,LAX,ANC,108.763105145,37.6277394723,71.1353656727
AS,ANC,ADQ,183.879172926,58.7905675208,125.088605405
AS,SEA,MSP,297.836285001,115.687992961,182.14829204
AS,PHL,SEA,472.581759184,59.2046681435,413.377091041
AS,SEA,MSY,166.416687549,51.4392400738,114.977447475
AS,BRW,FAI,425.123117255,70.2321886745,354.89092858
AS,AUS,SEA,372.561644523,35.4146266289,337.147017894
AS,SEA,BLI,332.525669794,105.053264496,227.472405298
AS,DTW,SEA,225.190018587,36.9357988758,188.254219711
AS,SNA,PDX,214.152212025,17.7059759899,196.446236035
AS,SEA,ONT,184.219607298,61.1712444829,123.048362815
AS,SEA,BUR,243.246494135,72.730194816,170.516299319
AS,SEA,FAI,282.475756569,69.7625292811,212.713227288
AS,TPA,SEA,244.526569189,92.1615370668,152.365032122
AS,SEA,MCI,235.512468684,88.066582618,147.445886066
AS,SEA,MCO,129.976756636,42.5991553492,87.3776012872
AS,SEA,FLL,180.564381942,62.4144856049,118.149896337
AS,SEA,KTN,359.374328954,115.230633655,244.143695299
AS,PSG,JNU,397.841908646,47.6750615973,350.166847049
AS,DFW,SEA,290.030072413,46.6149085442,243.415163869
AS,SEA,PHL,157.3747873,54.1671751442,103.207612156
AS,SMF,SEA,267.777199315,45.6994734328,222.077725882
AS,MSY,SEA,260.252865611,37.7010352394,222.551830372
AS,LAS,BLI,63.4024412753,16.8544783019,46.5479629735
AS,SEA,SLC,203.625100625,66.8421546405,136.782945985
AS,DCA,PDX,116.981929459,18.2433066524,98.7386228063
AS,SEA,PHX,363.58191983,89.7833343143,273.798585516
AS,IAD,SEA,173.533319655,9.10601608065,164.427303574
AS,JNU,YAK,212.213901142,47.0433242996,165.170576842
AS,OGG,PDX,127.175662864,31.5739308704,95.6017319932
AS,SEA,STL,291.143507157,97.0127719625,194.130735194
AS,SEA,IAH,174.802897876,58.2222629494,116.580634926
AS,SEA,ANC,503.097030971,87.8660705401,415.230960431
AS,WRG,PSG,311.293740683,27.5278482768,283.765892406
AS,OGG,ANC,185.461824988,56.285673097,129.176151891
AS,SEA,GEG,451.095099491,114.138962425,336.956137066
AS,JNU,GST,265.495105318,86.8940603459,178.601044972
AS,ANC,FAI,407.237540372,129.08133964,278.156200731
AS,STL,SEA,340.998388723,61.5163890972,279.481999626
AS,JNU,SEA,440.883254439,94.7358669039,346.147387535
AS,DFW,PDX,190.693828867,50.8797240724,139.814104794
AS,HNL,SAN,171.598840212,40.8973600677,130.701480145
AS,SAN,PDX,170.176358776,40.5521173826,129.624241394
AS,OTZ,ANC,454.505541574,58.2438125004,396.261729074
AS,PDX,SAN,250.019963062,61.7344513855,188.285511676
AS,SFO,PDX,449.913302031,46.2250016348,403.688300396
AS,SEA,DFW,241.133883569,75.0175409139,166.116342655
AS,SLC,SEA,234.123503041,47.3798214725,186.743681568
AS,LAX,DCA,92.1914206535,25.8641352208,66.3272854326
AS,EWR,SEA,192.873921594,46.9886611036,145.88526049
AS,SEA,ORD,228.657293943,71.8546058097,156.802688133
AS,LAX,PDX,222.599452101,35.0724710904,187.526981011
AS,PHX,PDX,164.438985111,49.2092638573,115.229721253
AS,OGG,SAN,72.1063472541,18.8711270143,53.2352202397
AS,BLI,HNL,138.839119736,46.3926535701,92.4464661663
AS,SEA,OAK,268.298630119,65.880854843,202.417775276
AS,GST,JNU,951.32733781,214.197264227,737.130073582
AS,PSP,SEA,220.25659014,29.0000910291,191.25649911
AS,KTN,SEA,788.050960751,62.9680999178,725.082860833
AS,LIH,SJC,86.4953859569,25.1533500119,61.342035945
AS,SEA,SMF,365.122186002,90.5800147175,274.542171285
AS,SEA,AUS,280.218180598,89.1549313622,191.063249236
AS,BOS,SEA,204.852197328,45.8254233762,159.026773951
AS,BWI,SEA,187.519362052,66.8761111249,120.643250927
AS,ANC,PDX,159.583619418,35.2961130905,124.287506327
AS,GEG,SEA,375.276701652,98.1595176552,277.117183997
AS,SFO,PSP,417.02411143,44.8865263266,372.137585103
AS,PDX,PHX,149.721293732,45.7660179822,103.95527575
AS,ANC,JNU,279.922272861,71.4835565384,208.438716323
AS,JFK,SEA,189.951916346,82.3904790771,107.561437269
AS,OME,OTZ,385.672954347,120.460354407,265.21259994
AS,LIH,OAK,85.5085190176,24.8782389551,60.6302800625
AS,JNU,PSG,381.558143538,113.631135674,267.927007864
AS,SIT,SEA,222.111562176,54.7507105857,167.36085159
AS,AKN,ANC,448.609486745,129.53808657,319.071400175
AS,SEA,SIT,265.104089536,84.501475394,180.602614142
AS,BRW,ANC,186.891625307,19.0674062582,167.824219049
AS,SEA,SJC,330.006787781,75.469984428,254.536803353
AS,OAK,HNL,147.263675922,51.4307029366,95.8329729849
AS,PDX,SJC,222.786033784,40.1961998748,182.589833909
AS,OME,ANC,737.812927241,84.276296708,653.536630533
AS,BRW,SCC,37.2388383909,13.5428185582,23.6960198327
AS,PSG,WRG,528.736220642,41.6136269917,487.12259365
AS,MCO,SAN,221.187714981,44.2688286516,176.91888633
AS,OGG,SJC,104.936801427,32.7999075134,72.1368939131
AS,SEA,SAN,329.818142785,78.6801275144,251.138015271
AS,SIT,KTN,278.356900703,55.2436112188,223.113289484
AS,LAX,SEA,424.865393182,32.3744729575,392.490920224
AS,PDX,LAS,158.644689369,41.3122760938,117.332413275
AS,SEA,SAT,330.891546805,128.395008608,202.496538198
AS,PDX,LAX,246.18124408,46.1305364586,200.050707622
NK,FLL,MCO,507.445959532,254.794729503,252.651230029
NK,IAH,DEN,1250.81952702,561.458072472,689.361454548
NK,DFW,PHX,865.725001404,396.029977955,469.695023449
NK,CLE,RSW,751.760714425,315.700050111,436.060664314
NK,MSP,DFW,1693.84587838,619.758001291,1074.08787709
NK,ACY,BOS,810.275252014,412.651039032,397.624212982
NK,PHX,DFW,1024.92689903,528.802165376,496.124733656
NK,CLE,BOS,748.145581887,372.735068767,375.41051312
NK,MSY,FLL,1785.22814024,426.391613012,1358.83652723
NK,DFW,PHL,689.872026303,257.163379172,432.708647131
NK,FLL,LAS,512.064599068,362.004243466,150.060355602
NK,MSP,LAX,701.46817325,479.345737593,222.122435657
NK,ORD,MCI,430.654783187,217.322646745,213.332136442
NK,RSW,ORD,1267.7764039,592.265075877,675.51132802
NK,MCO,SJU,874.518244269,428.792091702,445.726152567
NK,MSP,LAS,1115.38090308,328.098516019,787.282387065
NK,FLL,LAX,934.937411536,569.742530749,365.194880787
NK,ORD,DFW,1443.44763638,662.871805275,780.575831109
NK,IAH,FLL,824.851620735,462.563517081,362.288103654
NK,LGA,ORD,894.376555279,375.010635208,519.365920071
NK,DEN,DFW,930.433734644,424.224973812,506.208760832
NK,DTW,DEN,830.974452403,499.415607337,331.558845066
NK,CLE,DFW,902.628163724,420.699767135,481.928396589
NK,MSY,DTW,1338.70421372,332.998440449,1005.70577327
NK,LAX,DFW,1451.32593551,707.19318663,744.132748877
NK,FLL,MSY,299.797370572,191.770695895,108.026674677
NK,IAH,TPA,1073.90781082,457.638368153,616.269442667
NK,ACY,ATL,602.991360144,334.471731201,268.519628943
NK,STT,FLL,649.929665386,340.332707987,309.596957399
NK,FLL,MSP,977.434459594,623.559241897,353.875217698
NK,OAK,LAX,933.310892351,487.189806019,446.121086332
NK,DEN,MSP,1105.68921562,271.186723485,834.502492136
NK,DFW,LAS,1149.01234515,421.811043757,727.201301391
NK,MSP,ORD,1650.78198567,409.125780348,1241.65620532
NK,LAS,DTW,1101.0789193,302.199831348,798.879087948
NK,DFW,ATL,736.723560989,410.658674153,326.064886836
NK,LAS,FLL,1147.55042731,614.148698703,533.401728607
NK,DFW,LAX,927.9327673,597.132225722,330.800541578
NK,LGA,DFW,830.287479734,561.277734871,269.009744863
NK,FLL,LBE,534.148573004,325.208857815,208.939715189
NK,SAN,LAS,695.501142457,208.891272591,486.609869867
NK,MCO,DFW,856.780599479,314.505375888,542.275223591
NK,BOS,RSW,620.333954032,267.847118128,352.486835905
NK,ATL,CLE,546.525543354,327.566567696,218.958975658
NK,ORD,ATL,1141.88127527,618.572791278,523.308483991
NK,DTW,MSY,1279.06681648,455.457981776,823.608834705
NK,ORD,LAX,1115.11157888,747.932269573,367.179309307
NK,LAX,ATL,1237.87838259,730.677638802,507.200743784
NK,FLL,TPA,1295.99408781,696.777950078,599.216137729
NK,DFW,BOS,374.279591714,237.665664122,136.613927593
NK,MSP,BWI,1105.14480488,635.807089351,469.337715527
NK,DTW,MSP,1492.45691163,858.121725707,634.335185922
NK,FLL,MYR,320.500975708,222.693391504,97.807584204
NK,DEN,FLL,560.645550041,250.127673603,310.517876437
NK,ATL,ACY,893.896773815,579.250191314,314.6465825
NK,TPA,MSP,446.069280641,244.886870837,201.182409805
NK,DFW,DTW,1186.51837614,543.735953423,642.782422721
NK,LBE,LAS,718.072948888,107.222685995,610.850262892
NK,MCO,IAH,828.946844766,343.242738479,485.704106287
NK,SAN,DFW,555.705670712,338.064236916,217.641433796
NK,LAS,BOS,1040.38368274,677.055081414,363.328601329
NK,LAS,BWI,782.869965265,469.627718884,313.242246381
NK,DFW,BWI,843.778487451,410.382096641,433.396390811
NK,ACY,ORD,1029.96275621,604.808105948,425.154650258
NK,ORD,MCO,992.856667572,600.394492718,392.462174854
NK,LAS,CLE,677.076721731,277.890195789,399.186525942
NK,DEN,PHX,788.911240468,378.464069091,410.447171377
NK,ACY,MCO,872.761336958,366.726537736,506.034799222
NK,DTW,MCO,761.948874748,471.632424774,290.316449974
NK,BWI,LAX,946.697337241,533.493070344,413.204266897
NK,LAS,OAK,1185.85936126,379.598826116,806.26053514
NK,CLE,MYR,314.558972067,97.5251918783,217.033780188
NK,DEN,IAH,791.386524448,339.739514884,451.647009563
NK,ORD,MSP,1372.22059183,637.018417425,735.202174407
NK,BWI,LAS,1006.20936756,535.151041319,471.058326242
NK,FLL,ORD,981.169209919,517.415214057,463.753995862
NK,ORD,TPA,1104.02204091,493.628884669,610.393156246
NK,MCI,LAX,1090.27631689,491.375214686,598.901102201
NK,BWI,ORD,897.653739211,471.228603429,426.425135781
NK,MCO,LBE,1163.2423581,359.460860099,803.781498
NK,LAX,BWI,1075.52359149,614.4901532,461.03343829
NK,PDX,ORD,1283.65819781,459.388790539,824.269407267
NK,LBE,FLL,580.931590386,279.675809986,301.2557804
NK,BOS,CLE,305.482245963,215.320602105,90.1616438581
NK,MYR,PBG,1100.81579766,628.021654827,472.794142831
NK,ORD,OAK,753.939036106,460.118249537,293.820786569
NK,MCI,DFW,889.903262207,320.186924535,569.716337672
NK,LAS,DFW,1182.83094012,326.356871023,856.4740691
NK,DTW,TPA,901.741901624,518.501787589,383.240114035
NK,PBG,FLL,1052.48938729,457.148747793,595.340639494
NK,DEN,DTW,1483.80032834,430.949320072,1052.85100826
NK,IAH,MSY,1381.1397542,685.87346545,695.266288749
NK,MCI,ORD,570.956162654,108.645937239,462.310225415
NK,MSP,FLL,1098.88459595,566.39898984,532.48560611
NK,IAH,MSP,652.827520391,417.530220009,235.297300382
NK,RSW,ACY,973.880228787,446.319135456,527.56109333
NK,DTW,FLL,946.933108665,612.038437313,334.894671352
NK,IAH,LAS,1371.87833296,486.734251796,885.144081161
NK,SAN,DEN,561.145993512,185.840695101,375.30529841
NK,CLE,LAX,1075.91384373,493.390868275,582.522975452
NK,DEN,ORD,766.390256165,334.960108566,431.430147599
NK,IAH,LAX,1850.45884984,689.983807945,1160.47504189
NK,ORD,PDX,1552.54629238,894.757392844,657.788899539
NK,ATL,FLL,922.993100005,563.7693487,359.223751305
NK,DTW,MCI,1096.45046773,635.849078956,460.601388778
NK,CLE,LAS,781.470733687,298.934090841,482.536642846
NK,IAH,MCO,1169.92104225,598.090948195,571.830094057
NK,ACY,DTW,1202.97075059,762.780907586,440.189843002
NK,CLE,MCO,1301.43995126,352.277249381,949.162701883
NK,IAH,MCI,1140.11361994,597.572214156,542.541405787
NK,ORD,MSY,1030.09656424,434.918081605,595.178482639
NK,MYR,BOS,410.924088481,138.184743513,272.739344968
NK,DTW,ATL,1379.10423063,840.593530874,538.510699759
NK,MYR,DFW,548.528584128,335.187392784,213.341191344
NK,FLL,BWI,729.131600082,472.389476114,256.742123968
NK,TPA,CLE,800.389733283,497.887868094,302.501865189
NK,LAX,ORD,1611.25687078,627.056555538,984.200315244
NK,DTW,LAS,1084.06631473,475.070344016,608.995970711
NK,PDX,DFW,1046.50904875,471.676829261,574.832219488
NK,MCI,IAH,819.054047597,457.209700888,361.844346709
NK,BWI,IAH,752.727677322,471.366079975,281.361597347
NK,FLL,SJU,729.858050363,510.349771869,219.508278494
NK,ATL,IAH,1133.1752292,724.978861692,408.196367505
NK,DFW,TPA,509.445986091,212.571249982,296.87473611
NK,DTW,IAH,594.808419922,369.141880589,225.666539333
NK,DEN,LAX,1071.88925665,348.380808243,723.508448408
NK,LAS,MSP,1099.47348416,197.8653294,901.608154764
NK,BOS,ACY,453.910780064,167.698905686,286.211874378
NK,DEN,LAS,778.478560164,204.171247626,574.307312538
NK,IAH,ORD,888.256418777,495.551825103,392.704593674
NK,MYR,LGA,600.818099796,258.606730748,342.211369049
NK,LAS,MSY,1699.46833193,1130.41131482,569.057017105
NK,BOS,DTW,601.248269573,290.258390479,310.989879094
NK,ORD,LAS,1301.96441592,639.957450068,662.006965848
NK,MCO,CLE,743.68096412,241.175933649,502.505030471
NK,LAS,LAX,890.237848315,277.152184424,613.085663891
NK,MSP,PHX,578.220959653,448.586994086,129.633965567
NK,BWI,FLL,695.992524991,399.610030326,296.382494665
NK,MYR,IAG,658.200727227,283.493506079,374.707221148
NK,BWI,MYR,559.278808823,229.040518536,330.238290287
NK,FLL,ACY,832.513377371,464.542158352,367.971219018
NK,DFW,DEN,709.504626584,403.339616746,306.165009837
NK,IAH,DTW,1968.67386651,917.305069298,1051.36879721
NK,MYR,BWI,946.007450797,251.233158353,694.774292444
NK,SAN,ORD,1032.62198745,613.152161268,419.469826181
NK,LAX,IAH,1522.98763211,590.747317048,932.240315058
NK,RSW,ATL,617.577886639,296.114509161,321.463377477
NK,LGA,FLL,836.823969715,434.970496769,401.853472946
NK,PHL,DFW,1185.51680265,448.815822242,736.700980409
NK,LGA,DTW,1078.51448674,546.324688547,532.18979819
NK,LAS,MCI,573.25986432,240.734590795,332.525273525
NK,DTW,DFW,1235.4264023,607.833348485,627.593053813
NK,DTW,LGA,773.20576843,380.004400531,393.201367899
NK,LAS,PHL,995.076143634,588.869367786,406.206775848
NK,FLL,DFW,626.080193215,290.080021696,336.000171519
NK,MSP,TPA,813.629576933,430.213965995,383.415610938
NK,ACY,RSW,879.271936584,294.20576016,585.066176424
NK,BWI,MSP,876.26521745,504.431551145,371.833666305
NK,MSP,MCO,543.876471023,369.387027568,174.489443455
NK,MSP,RSW,707.078997658,388.302529406,318.776468252
NK,OAK,DFW,910.959402041,546.220308233,364.739093808
NK,DFW,CLE,854.758060324,477.595081884,377.16297844
NK,ATL,TPA,1773.65094094,1079.45651604,694.194424901
NK,LAS,SAN,890.707031229,310.594793181,580.112238048
NK,LAX,MSP,904.474886234,491.543694386,412.931191848
NK,BOS,DFW,738.674010865,441.236318459,297.437692406
NK,ATL,RSW,597.615270198,349.54869375,248.066576449
NK,DTW,RSW,1028.89268808,459.272928268,569.619759809
NK,ACY,TPA,491.757615215,274.286751131,217.470864084
NK,TPA,DFW,773.490218158,465.254578835,308.235639323
NK,DFW,MCO,732.968708135,330.871589014,402.097119121
NK,LAX,LAS,654.517213616,260.901913682,393.615299934
NK,DFW,MCI,871.216804907,428.939153527,442.277651379
NK,MCI,DTW,859.479040094,443.259292803,416.219747291
NK,LBE,MYR,497.974444278,170.151914838,327.82252944
NK,IAH,SAN,1308.43466772,587.241903346,721.192764375
NK,ORD,RSW,1100.95005283,516.329786895,584.620265937
NK,IAH,ATL,1075.46214308,614.322482812,461.139660264
NK,BWI,ATL,1368.39717454,638.085964631,730.31120991
NK,ORD,ACY,1260.74770594,800.110630073,460.637075863
NK,OAK,LAS,404.48448227,176.016784326,228.467697944
NK,MCO,DTW,1309.90440863,495.953866358,813.950542276
NK,MCI,LAS,1183.41931058,484.668294057,698.751016526
NK,TPA,ORD,783.648205945,519.137841969,264.510363976
NK,LAX,MCI,1326.96790515,681.669652874,645.298252275
NK,ACY,FLL,540.033075327,244.39021,295.642865327
NK,ATL,ORD,1421.06036716,807.449999391,613.610367765
NK,FLL,LGA,820.143898325,323.461105462,496.682792863
NK,MYR,FLL,1044.11356254,331.059471318,713.054091223
NK,FLL,PBG,847.190670102,524.093557799,323.097112303
NK,PBG,MYR,1488.73822524,628.01584651,860.722378728
NK,MYR,PHL,1241.00267067,579.794224208,661.208446459
NK,MSY,IAH,400.036064741,176.471464435,223.564600305
NK,TPA,DTW,954.512327762,345.722709694,608.789618067
NK,ORD,PHL,1220.09572424,660.138659904,559.957064336
NK,LAX,FLL,1201.60993898,675.796289246,525.81364973
NK,SJU,MCO,563.062529801,288.828493158,274.234036642
NK,ORD,SAN,923.553315464,521.521885651,402.031429813
NK,ATL,PHL,2022.70319638,1219.9078808,802.795315581
NK,RSW,LBE,502.664861106,357.327836981,145.337024125
NK,LAX,CLE,1288.38815944,651.9101079,636.478051539
NK,LAS,IAH,995.642078373,325.739741778,669.902336595
NK,FLL,ATL,1073.87156325,596.801252692,477.070310557
NK,ORD,DEN,1657.31706784,808.48613193,848.830935907
NK,RSW,CLE,803.988539157,377.997513352,425.991025805
NK,CLE,ATL,656.204402145,360.166946817,296.037455328
NK,DTW,LAX,998.718204474,655.397255037,343.320949437
NK,ATL,MCO,989.78742507,692.279491808,297.507933263
NK,CLE,TPA,698.736756207,395.510040182,303.226716025
NK,BOS,ORD,420.462193476,188.576308649,231.885884827
NK,ORD,LGA,704.286621421,400.495013237,303.791608184
NK,DFW,PDX,937.523164638,608.321152844,329.202011794
NK,MSP,IAH,1696.05517914,924.28798276,771.767196383
NK,DFW,FLL,906.490794992,463.57790576,442.912889233
NK,MCO,FLL,888.813993304,154.666169385,734.147823918
NK,FLL,BOS,506.975376649,324.600491207,182.374885442
NK,BWI,DFW,704.557928784,318.939066603,385.618862181
NK,TPA,ACY,916.531859787,551.067143988,365.464715799
NK,ATL,LAS,2565.67218244,1246.69153108,1318.98065135
NK,LGA,MYR,926.877978751,532.643952098,394.234026653
NK,LAS,ORD,1013.03134216,343.037642905,669.993699256
NK,MYR,DTW,606.609789206,207.534157501,399.075631705
NK,LBE,MCO,1525.78094093,378.612197797,1147.16874313
NK,MYR,CLE,901.853378326,246.679630984,655.173747342
NK,ATL,LAX,1320.99511998,770.297758365,550.69736161
NK,OAK,IAH,1696.82345625,760.653261512,936.170194741
NK,PHL,LAS,1148.40812276,643.486416601,504.92170616
NK,LAS,PDX,889.486036567,378.054618961,511.431417606
NK,PHL,MYR,1063.92262684,438.828605733,625.094021108
NK,MYR,ACY,633.803390009,309.952608154,323.850781854
NK,MYR,CRW,649.676942518,391.030388097,258.646554421
NK,LAX,DTW,1512.72280201,688.783248714,823.939553294
NK,MCO,ATL,942.645108757,293.485726881,649.159381876
NK,MYR,LBE,479.12862077,172.17282845,306.95579232
NK,LAS,ATL,998.466967282,547.847437594,450.619529688
NK,DFW,RSW,465.519183289,199.467277289,266.051905999
NK,ATL,BOS,951.747377524,573.032900525,378.714476999
NK,TPA,FLL,524.76104994,293.319126269,231.441923671
NK,PHX,MSP,712.895756881,487.226896827,225.668860053
NK,MSY,DFW,750.672136985,360.443415602,390.228721383
NK,ATL,DTW,1411.00902569,777.895611508,633.113414184
NK,RSW,DFW,1055.48320401,555.161324339,500.321879673
NK,FLL,IAG,606.800003385,342.603177015,264.19682637
NK,FLL,IAH,619.209832312,414.173266998,205.036565314
NK,IAG,MYR,830.329670867,350.185116255,480.144554612
NK,ATL,BWI,977.518395368,461.476078866,516.042316502
NK,PBI,BOS,621.727004913,443.629323061,178.097681853
NK,FLL,CLE,889.810688915,549.493486281,340.317202634
NK,LAS,DEN,596.6145344,235.53636655,361.07816785
NK,MCO,ACY,1162.5917156,322.04160466,840.550110939
NK,IAG,FLL,657.577826311,292.650552484,364.927273827
NK,PBI,ACY,319.604239812,237.70883868,81.8954011321
NK,FLL,STT,845.678539304,604.625066359,241.053472945
NK,FLL,BQN,835.030619994,352.794541882,482.236078112
NK,OAK,ORD,358.081219448,216.387980001,141.693239447
NK,ORD,PHX,1203.93746862,648.534065075,555.403403546
NK,LAX,OAK,863.704591604,531.403208653,332.301382951
NK,MSP,DEN,1173.24785137,529.546403414,643.701447957
NK,DFW,MSY,815.233010007,389.975060516,425.257949491
NK,MYR,ORD,821.373011288,285.568307475,535.804703812
NK,LAS,LBE,565.274568032,251.220388861,314.054179171
NK,IAH,OAK,885.077068559,405.44720745,479.629861109
NK,ORD,LBE,635.195088269,413.163754681,222.031333588
NK,MSP,DTW,1115.13022994,606.126818001,509.00341194
NK,ATL,DFW,1099.61845148,597.335566183,502.282885294
NK,DFW,MSP,950.796571717,492.761900738,458.034670979
NK,CRW,MYR,691.386754615,446.889799081,244.496955534
NK,RSW,DTW,917.704013199,488.244984572,429.459028627
NK,FLL,DEN,517.466589903,263.909212175,253.557377729
NK,ORD,MYR,1078.49242942,652.499310694,425.993118731
NK,SJU,FLL,705.654420009,320.340747333,385.313672676
NK,PHX,ORD,895.015307285,493.483793464,401.531513821
NK,PHX,DEN,580.507243087,328.995608159,251.511634928
NK,BOS,FLL,1570.93352151,743.449232515,827.484288995
NK,BOS,ATL,1101.1191092,469.94469187,631.174417326
NK,LAX,DEN,523.374848761,241.711699567,281.663149194
NK,ORD,BWI,1440.44345697,698.627334053,741.816122921
NK,PDX,LAS,967.986135212,257.137150887,710.848984325
NK,MCO,MSP,481.211710243,166.772807095,314.438903148
NK,DFW,ORD,774.354599423,464.656721038,309.697878385
NK,TPA,IAH,1350.99345455,595.743528108,755.249926445
NK,RSW,BOS,952.570075217,675.59362301,276.976452207
NK,MCO,ORD,1174.97431123,376.305149822,798.669161404
NK,IAH,BWI,1015.56157736,536.609373086,478.952204274
NK,TPA,ATL,1483.49173618,694.219022459,789.272713723
NK,ORD,FLL,1062.04514035,620.586755261,441.458385093
NK,BQN,FLL,802.517761301,214.890629213,587.627132089
NK,TPA,LBE,960.46569893,635.239188339,325.226510592
NK,ORD,BOS,1324.15106834,701.50843897,622.642629371
NK,MSY,ORD,1356.70644063,521.607818585,835.098622041
NK,DTW,MYR,482.403704855,198.870642595,283.53306226
NK,BOS,LAS,1109.27746236,631.421596401,477.85586596
NK,FLL,DTW,609.729909934,332.660299735,277.069610199
NK,ORD,IAH,1589.46605831,853.08241308,736.38364523
WN,MAF,LAS,440.596616266,223.053643149,217.542973117
WN,LGA,ATL,632.142630124,326.196211012,305.946419111
WN,LBB,DAL,803.327593525,161.030528014,642.297065511
WN,PHX,HOU,705.315765549,505.212364725,200.103400825
WN,OKC,STL,505.715876953,341.356309682,164.359567271
WN,ONT,LAS,582.335029149,249.531313268,332.803715881
WN,HOU,CHS,630.141559713,409.027557497,221.114002216
WN,PIT,MDW,450.629397394,164.760965975,285.868431419
WN,MKE,MCO,553.389563162,242.078675589,311.310887573
WN,SAN,MCI,643.811976688,457.802665973,186.009310715
WN,MCO,GRR,508.93488013,408.590086391,100.344793739
WN,LAX,ABQ,1069.69574485,695.723487244,373.972257604
WN,DCA,STL,333.61167834,172.660456624,160.951221716
WN,IND,DAL,794.899118367,572.841139932,222.057978435
WN,MDW,RSW,476.191752202,303.179433351,173.012318851
WN,MEM,HOU,502.756739918,294.644077734,208.112662184
WN,MDW,SNA,674.102846733,568.250406291,105.852440442
WN,BOI,LAS,720.418851369,331.625399727,388.793451641
WN,MDW,BNA,682.118222321,343.040131823,339.078090498
WN,JAX,BWI,501.629311316,208.994134537,292.635176779
WN,BNA,BWI,1108.13351021,300.226920209,807.906589999
WN,MDW,ROC,745.894963199,511.152283745,234.742679454
WN,BWI,MHT,974.745229993,479.334881256,495.410348736
WN,TPA,DCA,388.610384437,308.931393605,79.678990832
WN,FLL,BDL,530.139966306,351.458738271,178.681228036
WN,DCA,MDW,783.377764225,183.888147703,599.489616523
WN,SAT,LAX,543.271292306,376.317171366,166.95412094
WN,BWI,CLT,896.130671011,681.579726656,214.550944355
WN,SJC,ONT,798.298367928,404.593233544,393.705134383
WN,SAT,LAS,376.3462172,198.37339679,177.97282041
WN,JAX,LAS,173.888420338,135.907364235,37.9810561033
WN,SJC,SEA,493.996790114,332.762583554,161.23420656
WN,DAL,OAK,529.817601823,405.169067377,124.648534446
WN,MCI,FLL,369.574493726,268.184393056,101.39010067
WN,OAK,LAX,1592.8843979,394.799473555,1198.08492435
WN,DEN,MSP,828.34767284,443.15050212,385.19717072
WN,BWI,CLE,823.11993689,511.948848994,311.171087896
WN,BNA,PIT,461.720375246,177.093341096,284.62703415
WN,EWR,PHX,504.123241102,493.116513591,11.0067275109
WN,ATL,SFO,299.18744969,245.510337256,53.6771124345
WN,DEN,MSY,548.467789766,324.481434668,223.986355098
WN,BWI,DAL,660.56264033,507.101701484,153.460938846
WN,MKE,LGA,413.877615031,236.321218852,177.556396179
WN,OKC,PHX,439.689842592,375.204086143,64.4857564486
WN,MCO,PHX,447.081152932,399.521656517,47.5594964149
WN,DCA,DAL,357.793122887,137.230655326,220.562467561
WN,MDW,SAN,732.863613375,463.144453692,269.719159683
WN,PHL,ATL,587.684136938,400.755848559,186.928288379
WN,OAK,SAN,1040.79725391,449.279832045,591.517421864
WN,MKE,MCI,329.989160139,224.600640756,105.388519383
WN,MCO,OMA,378.874785589,210.432382457,168.442403132
WN,DAL,LBB,661.558457832,342.355907954,319.202549877
WN,GRR,MCO,341.212070397,251.731296498,89.4807738994
WN,FLL,DCA,411.669300101,301.857160617,109.812139483
WN,TPA,ISP,518.056651987,334.620528162,183.436123824
WN,SNA,LAS,692.204857517,237.541410533,454.663446984
WN,SLC,DEN,683.664270582,313.324061901,370.340208681
WN,MDW,LGA,726.844248258,379.757704345,347.086543913
WN,EWR,MSY,220.589034845,193.772586186,26.8164486586
WN,IAD,SAN,280.988598118,237.282825164,43.7057729543
WN,LGA,DEN,584.3390823,466.368687973,117.970394327
WN,CMH,DEN,544.289699922,438.672213002,105.617486919
WN,MDW,AUS,566.098164825,374.775242935,191.32292189
WN,TPA,MKE,451.225672399,282.753291277,168.472381122
WN,MDW,DSM,557.737586963,362.124470245,195.613116718
WN,MCI,MSP,398.505278363,220.191230799,178.314047564
WN,MDW,ORF,691.5772066,529.71386779,161.86333881
WN,LAS,PDX,723.39739138,483.150604849,240.24678653
WN,BNA,DAL,571.532887956,313.669984741,257.862903214
WN,HRL,AUS,193.533217774,75.0396949657,118.493522808
WN,DEN,PHL,556.718915237,448.618584115,108.100331121
WN,SMF,ONT,982.024721367,279.455416198,702.56930517
